"";"Sensor: Sensor (#2, 79)";"";"";"";"";"";"";
"";"Irradiation (W/m2)";"Module temperature (°C)";"Ambient temperature (°C)";"Wind velocity (m/s)";"Insolation (Wh/m2)";"Status";"Etotal_C (WattEver)";
"2025-12-09 04:50:00";"0";"21";"20";"0.000";"0";"0";"0";
"2025-12-09 04:55:00";"0";"21";"20";"0.000";"0";"0";"0";
"2025-12-09 05:00:00";"0";"21";"20";"0.000";"0";"0";"0";
"2025-12-09 05:05:00";"0";"21";"20";"0.000";"0";"0";"0";
"2025-12-09 05:10:00";"0";"21";"20";"0.000";"0";"0";"0";
"2025-12-09 05:15:00";"0";"21";"20";"0.000";"0";"0";"0";
"2025-12-09 05:20:00";"0";"21";"20";"0.000";"0";"0";"0";
"2025-12-09 05:25:00";"0";"21";"20";"0.000";"0";"0";"74";
"2025-12-09 05:30:00";"1";"21";"20";"0.000";"0";"0";"449";
"2025-12-09 05:35:00";"2";"21";"20";"0.000";"0";"0";"1316";
"2025-12-09 05:40:00";"6";"21";"20";"0.000";"0";"0";"3137";
"2025-12-09 05:45:00";"10";"21";"20";"0.000";"1";"0";"6245";
"2025-12-09 05:50:00";"12";"21";"20";"0.000";"2";"0";"9844";
"2025-12-09 05:55:00";"11";"22";"20";"0.000";"3";"0";"13356";
"2025-12-09 06:00:00";"17";"22";"20";"0.000";"5";"0";"18565";
"2025-12-09 06:05:00";"20";"23";"20";"0.000";"6";"0";"24605";
"2025-12-09 06:10:00";"25";"23";"21";"0.000";"8";"0";"32234";
"2025-12-09 06:15:00";"39";"23";"21";"0.000";"12";"0";"43989";
"2025-12-09 06:20:00";"55";"24";"21";"0.000";"16";"0";"60477";
"2025-12-09 06:25:00";"70";"24";"21";"0.000";"22";"0";"81499";
"2025-12-09 06:30:00";"84";"24";"21";"0.000";"29";"0";"106994";
"2025-12-09 06:35:00";"94";"25";"21";"0.000";"37";"0";"135191";
"2025-12-09 06:40:00";"103";"26";"21";"0.000";"46";"0";"166236";
"2025-12-09 06:45:00";"112";"26";"22";"0.000";"55";"0";"199919";
"2025-12-09 06:50:00";"123";"26";"22";"0.000";"65";"0";"236940";
"2025-12-09 06:55:00";"134";"27";"22";"0.000";"77";"0";"277309";
"2025-12-09 07:00:00";"145";"27";"22";"0.000";"89";"0";"320757";
"2025-12-09 07:05:00";"154";"28";"22";"0.000";"102";"0";"367223";
"2025-12-09 07:10:00";"163";"28";"22";"0.000";"115";"0";"416391";
"2025-12-09 07:15:00";"165";"29";"22";"0.000";"129";"0";"465937";
"2025-12-09 07:20:00";"167";"29";"23";"0.000";"143";"0";"516264";
"2025-12-09 07:25:00";"172";"29";"23";"0.000";"157";"0";"567795";
"2025-12-09 07:30:00";"183";"29";"23";"0.000";"173";"0";"622981";
"2025-12-09 07:35:00";"200";"30";"23";"0.000";"189";"0";"682942";
"2025-12-09 07:40:00";"218";"31";"23";"0.000";"207";"0";"748346";
"2025-12-09 07:45:00";"235";"31";"23";"0.000";"227";"0";"819350";
"2025-12-09 07:50:00";"259";"32";"23";"0.000";"249";"0";"897319";
"2025-12-09 07:55:00";"279";"33";"24";"0.000";"272";"0";"981043";
"2025-12-09 08:00:00";"290";"34";"24";"0.000";"296";"0";"1067977";
"2025-12-09 08:05:00";"297";"35";"25";"0.000";"321";"0";"1157433";
"2025-12-09 08:10:00";"311";"36";"25";"0.000";"347";"0";"1250887";
"2025-12-09 08:15:00";"318";"37";"25";"0.000";"374";"0";"1346454";
"2025-12-09 08:20:00";"333";"37";"26";"0.000";"401";"0";"1446021";
"2025-12-09 08:25:00";"337";"38";"26";"0.000";"429";"0";"1547341";
"2025-12-09 08:30:00";"313";"38";"26";"0.000";"456";"0";"1641668";
"2025-12-09 08:35:00";"318";"38";"26";"0.000";"482";"0";"1736780";
"2025-12-09 08:40:00";"308";"37";"26";"0.000";"508";"0";"1829291";
"2025-12-09 08:45:00";"297";"37";"26";"0.000";"532";"0";"1918780";
"2025-12-09 08:50:00";"295";"36";"26";"0.000";"557";"0";"2007565";
"2025-12-09 08:55:00";"295";"36";"26";"0.000";"582";"0";"2096110";
"2025-12-09 09:00:00";"296";"36";"26";"0.000";"606";"0";"2184998";
"2025-12-09 09:05:00";"298";"36";"26";"0.000";"631";"0";"2274340";
"2025-12-09 09:10:00";"302";"36";"26";"0.000";"657";"0";"2365392";
"2025-12-09 09:15:00";"305";"36";"26";"0.000";"682";"0";"2457073";
